"","log H/L MAP1_03K","log H/L MAP1_06K","log H/L MAP1_12K","log H/L MAP1_24K","log H/L MAP1_80K","log H/L MAP2_03K","log H/L MAP2_06K","log H/L MAP2_12K","log H/L MAP2_24K","log H/L MAP2_80K","log H/L MAP3_03K","log H/L MAP3_06K","log H/L MAP3_12K","log H/L MAP3_24K","log H/L MAP3_80K","log H/L MAP4_03K","log H/L MAP4_06K","log H/L MAP4_12K","log H/L MAP4_24K","log H/L MAP4_80K","log H/L MAP5_03K","log H/L MAP5_06K","log H/L MAP5_12K","log H/L MAP5_24K","log H/L MAP5_80K","log H/L MAP6_03K","log H/L MAP6_06K","log H/L MAP6_12K","log H/L MAP6_24K","log H/L MAP6_80K"
"P53396",0.106884288691543,0.0912597661926783,-0.756672137262769,-1.45237249783714,-1.74245827804307,0.0698396250686344,0.100439479280312,-0.865595037984751,-1.51824641246309,-1.8117256886788,0.208517259805544,0.295958067720822,-0.514305268626785,-1.19142548577699,-1.60832025193591,-0.224131917117537,0.17683337078449,-0.500748530063986,-1.21517777982649,-1.90120317547152,0.173511248063922,0.223175386144562,-0.833053228273214,-1.39843658837783,-1.84777763357306,0.512075148994836,0.255440304865444,-0.905845020679004,-1.39047195397465,-1.86312615329835
"P21399",-0.619780349483588,-0.597125049620533,-1.1229625493013,-1.38911099214551,-1.24951354610611,-0.41474898912072,-0.471868807750227,-1.06521932730298,-1.29282863757861,-1.20669504652,-0.506680588526688,-0.606539865822353,-1.04990490582631,-1.41561469274159,-1.36944542045689,-0.843473941471344,-0.396783156654101,-0.891830197069386,-1.32981228685169,-1.36304830899497,-0.150913468776104,-0.27847859419188,-1.13825103340283,-1.28781804955994,-1.25232903068174,0.248534836138679,-0.0267634514215136,-0.995592093837072,-1.08027092864423,-1.17101103813315
"Q99798",-1.21859831777551,-0.691173175652116,3.73107460080699,5.01631802229467,4.9986468390058,-1.15434536575745,-0.523732384474844,3.61364951534525,4.97296830188095,5.20507966574984,-1.21106377075517,-0.493865255092003,3.36569253719753,4.97682185236069,5.20554891117303,-1.31261675752524,-0.680890797967824,3.37740143078579,4.83789279712657,5.03254169727004,-1.24766244258246,-0.878321443411748,3.41967371652588,5.32535043318951,5.51051891858141,-0.958588783257883,-0.710684880491934,3.41737997597302,5.47874535530467,5.56857939788699
"Q86TX2",-1.24605322791223,-0.720207810973831,3.2286494043461,3.47806579277635,4.43756067110022,-1.15694878393493,-0.580396390907942,3.15273507545357,3.98704794698134,4.50785805397163,-1.20509759856065,-0.499585436513056,2.78805922364955,3.47157767678234,4.20429725071852,-1.29431398339098,-0.681075835969923,2.81752093508571,1.55714047106753,4.38142182027903,-1.24017944365319,-0.895636499596973,3.00201836053431,4.20476675065461,0.876801773978271,-0.927413952931404,-0.641918869659166,3.13932214008559,0.525668007375278,1.18979293782026
"Q9NPJ3",-1.08696700004786,-0.60779250103103,2.16011344709824,2.05088474002509,2.03987534910131,-0.988361243753106,-0.376882298252875,2.29713270957116,2.10862481468165,2.29572302453997,-1.13046019522099,-0.398417572646123,2.23780842954562,2.0834857097474,2.14766488558625,-1.16857671180631,-0.58396017593527,2.11606527322568,2.08627424996482,2.06770754610373,-1.09218637490325,-0.651631590779868,1.88838283448842,1.87475762807426,1.96154924705039,-0.756184707350406,-0.503343361138486,1.86583965215866,1.95691160485978,2.11159892792762
"O00154-4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.69955994247046,-1.14496710279792,-1.15107365609413,-1.22860455634312,-0.574175502208802,-1.87017627985089,-1.41131054622367,-1.72199145586489,-1.30968124799252,-0.702796842321873,-1.15543758650412,-1.04900910012172,-1.93428983593473,-0.95357878875129,-0.69595630352646
"O14734",0.575312330687437,-0.88872825847298,-0.357991642742877,1.26933242973416,2.60050764534579,0.682123789619721,-0.745526892047268,-0.567617786186639,1.29407664919237,3.43015143606123,0.682663182088948,-0.717263679723658,-0.705429240898153,1.11316705673273,3.21328506173771,0.719051981641579,-0.800173775899356,-0.668019683144477,1.22878791267338,3.75381844317354,0.343805752252313,-1.02382702525687,-0.475655437373995,1.46602668781373,2.53602802597335,NA,NA,NA,NA,NA
"Q9Y305",-1.19290890915803,-0.648982345047478,3.16788776071537,3.05152871873676,3.44174904700924,-1.10559740464345,-0.506803578683841,3.08009480017506,3.54966917072649,3.48220292629596,-1.12695854479394,-0.441242569626238,2.93449763036991,3.31662366449284,3.40285858256035,-1.29314679725371,-0.661478600574485,2.98406066024672,3.61976513077401,3.36625226369956,-1.17794700706622,-0.789461512021624,2.79308433340271,3.3305584000308,3.28236566666567,-0.813651579906753,-0.591679431362687,2.90890895614282,3.52994584978325,3.56132613645392
"Q15067",0.740193617020435,-0.949003848499987,-0.397866225427097,1.28983446517751,3.80920862427109,0.798755613914619,-0.849128423079465,-0.505819950880011,1.27828217953273,4.02901108665907,0.720453592089683,-0.730009365511682,-0.662597172384653,1.25199170213171,3.74416109557041,0.700794799373721,-0.836140639033606,-0.676595341262501,1.32371592851016,3.70310069960416,0.411100789085414,-1.05730159208779,-0.511649527299988,1.40059257608819,3.81844157576417,0.74416109557041,-0.941226348167451,-0.486347560351455,1.50908772992569,3.83743871485637
"P24666",-0.702162964113356,-0.531281151614012,-0.377200809136361,-0.520045168309329,-0.259150133652914,-0.800827090742239,-0.42617954804248,-0.434012959249229,-0.420723289171372,-0.333916065269682,-0.626758278103018,-0.248724822730655,-0.302848932915633,-0.325033228441255,-0.18665591541111,-1.09267858380528,-0.458623935544564,-0.20214033602054,-0.476939938204751,-0.216870267828973,-0.705335143908758,-0.617388076984812,-0.655285105509873,-0.429284498012771,-0.174507417931359,-0.540148749294332,-0.677956494125744,-0.521411239294566,-0.678279668157824,-0.189301902033799
"P11117",1.22187708107703,-0.992660953991838,-0.708844407029324,0.794686183878358,2.43098102487046,1.3426685182025,-0.926399100441046,-0.82628409256901,0.802482761082775,2.3786503372619,1.29877560307654,-0.836449743814296,-0.98933472222519,0.787766769938567,2.60720009539752,1.30719534351388,-0.824060294593957,-0.86357234087993,0.772645803092692,2.43199728984072,1.0597013721463,-1.10687081398279,-0.797663780066522,0.925695661308888,2.45096047332342,1.61324874380027,-0.935475797876898,-0.898269253558533,0.974015283756472,2.39204259754869
"Q96CM8",-1.17556613327117,-0.661729633049508,3.51374338459426,4.75904927927156,4.40476690961225,-1.11356691178894,-0.494596824275102,3.49735688570962,4.53835191730889,6.26083487425727,-1.09699259000411,-0.418696963997358,3.30085587126876,4.29579647964759,5.06367550316288,-1.34409867793541,-0.707029829438959,3.38183708390605,4.64270157183323,6.78972925137577,-1.22034524752804,-0.849700291898318,3.32159623686282,5.68750866072073,6.91826695909256,-0.952768748822831,-0.676802891760672,3.21309838564848,5.29322332298252,4.69866299988588
"Q4G176",-1.2044657637337,-0.635046634455134,3.71578357222639,4.88053860382499,4.56888335993031,-1.11944768287455,-0.489665916209265,3.5401512920421,3.70785605148219,2.88281909632012,-1.16536967769054,-0.466974959677888,3.32337006906127,5.43102115416736,3.00097349063646,-1.27802370059174,-0.616812751490776,3.27993181478557,3.87026607039598,4.06056624540576,-1.20736117223176,-0.838563734174013,3.3547342399706,4.52925874802542,4.29726479694994,-0.869622598806444,-0.593724573219928,3.49287864820573,5.12275553476176,4.67276475969824
"O95573",0.432852537018575,-0.885712941885395,-0.474071457169011,0.870818418984031,3.00104557492951,0.50131174924366,-0.724539945848247,-0.56922231405727,0.92744139273013,3.12566763107005,0.483983410300573,-0.683298145127381,-0.749014179695058,0.901030988199592,3.1460523441776,0.394953084696361,-0.73751873329032,-0.702374225905747,0.855989697308481,3.00444745870194,0.207393130458336,-0.966911830667812,-0.552579495409503,1.21586493915324,2.96559960787729,0.522758841407708,-0.893705288366474,-0.472889617991358,1.37328627427302,3.1734153039905
"O60488",-0.624977255342821,-0.558431533522047,0.693944086975786,0.837216667053029,1.11096451940552,-0.589311561419111,-0.372841447445584,0.628166999286324,0.843099470232019,1.29395897902869,-0.57185760902167,-0.362491763779607,0.586212294923966,0.838588779142533,1.09031147137604,-0.71645746637323,-0.52836510035378,0.534360472368164,0.841006974547601,0.926379025199879,-0.805912947883698,-0.771298268722912,0.75983759648808,1.37517847958961,1.39215253392312,-0.450537823427902,-0.591222933888601,0.839395294727541,1.56066604872892,1.54062248141237
"P68133",-0.772924368230719,-0.488127192525957,0.0623980637984785,0.842697302849801,2.34811908446244,-0.826463167927408,-0.383548196807073,0.0608774728993346,0.957171707246391,2.20679948664706,-0.853579381514012,-0.263022864319633,0.204516369702772,0.997689839312799,2.10353120987799,-1.1030539529752,-0.536754220464704,-0.0080872903736052,0.885340078224666,1.91467932224531,-0.98613044850272,-0.674314254295581,0.0325240656921994,1.20714320494175,2.03224193113749,-0.601299397197162,-0.55348966639061,0.0213375829656949,1.22546003711798,2.00309846468065
"P60709",-0.826002733335982,-0.500605643497618,-0.00197784734101034,0.823830866200269,2.33731147733096,-0.84355160523627,-0.366057368764396,0.00992040959306388,0.920445756624642,2.23195458428843,-0.870782936335846,-0.312348017490394,0.146524891477443,0.955015156437071,2.06098120047898,-1.11947902775285,-0.573724509002663,-0.0200478420483304,0.838104653285343,1.89665935755021,-1.0144121362815,-0.780413255426684,-0.0367182481889951,1.1793836543563,1.99696715481094,-0.659380764870604,-0.614933479178711,-0.0270721231786875,1.22323718106205,1.98013500671693
"P63261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.77117515401841,-0.246224335667982,0.166072675946706,1.09295160099135,2.15727012433521,-1.12547842139983,-0.526015721466937,0.186500557644495,2.25848877402967,1.8473956583525,-0.821126041830205,-0.777541628397678,-0.036244762842669,1.36165608306275,1.79256386937516,-0.633434384288213,-0.728669948951237,0.00201836053430563,1.10956115195305,1.84020135969481
"O96019",-1.6998879927987,0.544089666548802,0.0465609057577412,-0.108425274903446,0.358058618305492,-1.90336031558765,0.227617868610658,-0.237523611953015,-0.372916175252546,-0.0433336774915171,-0.913814084473951,0.578504028188004,0.0557509641184532,0.0130691500195213,0.629566451370924,-2.20323614209556,-0.923112590583338,-0.695255342281369,-0.675627166875804,-0.381742547197479,-1.1367592851059,0.607673560349056,-0.032536242089729,0.0619835161089573,0.251082803316987,-1.4563259559751,0.464668267003444,-0.604147499978092,-0.386770118780269,-0.185146099054887
"Q9H568",-0.174881951470047,0.660107166470578,0.18383583144968,-0.222582388689957,-1.12960765985286,NA,NA,NA,NA,NA,-0.0754896034294111,0.673465970054826,0.0519984677970024,-0.402130389315223,-1.04888970137624,-0.268886287575065,0.144437998368392,-0.0179720425210256,-0.415807141890262,-1.7771459901007,-0.191376064590431,0.645517217893223,0.109026176498367,0.145481822265525,-1.05607117407658,-0.156064380547328,0.362778453619504,-0.402187584268783,-0.137044819657018,-1.18665591541111
"P12814",-1.1404120414237,-0.443241984261272,0.867896463992655,1.67951387928654,2.90823648299689,-1.0884387938029,-0.222801242850483,0.735695463590769,1.63580081675896,2.71437741518321,-1.07813716982255,-0.342469744389618,0.576377014607468,1.70398660386343,2.88999912513799,-1.36052702172308,-0.696540698171664,0.398569275594983,1.51445053853925,2.77942783235915,-1.56013222338172,-0.711676878037932,0.487486349348536,1.63969523339958,2.50317061367325,-1.27784877969953,-0.652039599184178,0.23780842954562,1.40773343098793,2.12005328352598
"O43707",-1.1665998175926,-0.358546454328059,0.836732080459136,1.62414769662779,2.99253279550256,-1.22243089371717,-0.259910028587633,0.7211538870083,1.60748419301389,2.86475072853575,-1.1609111280847,-0.37605824352854,0.572889668420581,1.69050649292008,3.04374694735736,-1.39695411346654,-0.597430612867855,0.438825113175625,1.55596336133093,2.90848629532936,-1.54966235400853,-0.661957882300999,0.461842837884073,1.61074730088465,2.47095327987826,-1.33457084366559,-0.596470489081392,0.346758372226802,1.48047194522748,2.25059782304823
"Q9NZ32",0.289008145530796,-0.122726911074418,-0.506188732720723,-0.716718250806221,-0.498606716074662,0.908582365478814,0.160274831408593,-0.35738159633092,-0.704629612046516,-0.319351579576914,0.0787464470766484,-0.0196529177442426,-0.257407341749585,-0.297643880607717,-0.78346442690071,-0.0409420962785582,-0.0952962630794716,-0.459159335644229,-0.328507336474477,-0.453320340219476,0.1598874787305,-0.271217452517866,-0.651948920677492,-0.501892132341825,-0.334916541000245,0.89708549698349,-0.0194774305262968,-0.572737111486313,-0.2458992482814,-0.383472916269551
"P61163",0.319964694216466,0.0612923384782941,-0.515109130528967,-0.800374764342268,-0.729339501790028,0.419970287208377,0.207018225945622,-0.475856065256904,-0.698412353396813,-0.705523344025242,0.293488202375508,0.207268173112028,-0.435904788386386,-0.700216117738338,-0.665614790037363,0.228726355058498,0.305678743242287,-0.300181884385141,-0.586644220235726,-0.749766019173246,0.285461405137036,0.0216218578515189,-0.636189736083072,-0.606803488129594,-0.626446440359447,0.662114331209661,0.0958569239148305,-0.672266654244663,-0.63737862570352,-0.568858464638814
"P42025",0.127369146616222,0.067087964801147,-0.698014423442314,-0.797588547618411,-0.820055887744341,0.407515911946301,0.241107974934054,-0.432065213522184,-0.729841870420212,-0.826386418623446,0.0640550644104434,0.213751646311006,-0.483298979255629,-0.756672137262769,-0.712551346124056,0.0977456216385189,0.210388864445403,-0.331481442999574,-0.576088420789766,-0.83413307063677,0.434134457909336,0.0176369030494984,-0.637805070097469,-0.712102228737731,-0.712244040176989,0.469260846615998,0.15224833075742,-0.835187982656458,-0.561047173255799,-0.655694148620322
"P61160",-0.311542097614926,0.212258044202735,0.00115369461637028,-0.256011176809147,-0.284528300579109,-0.301283666717651,0.353210355624001,0.0867837661420667,-0.225362619539071,-0.25140137401068,-0.285248940656914,0.212133507533756,0.0813396274519388,-0.391323207539152,-0.336045182512094,-0.532532694438052,0.0947765568955973,0.0687395906723051,-0.344245189059823,-0.56004714125738,-0.300590511921667,0.0628124924050212,-0.221034522749901,-0.474171657545552,-0.304344636534226,-0.00245466862951544,0.19055165203227,-0.273430322390084,-0.377238285628489,-0.323353460130216
"P61158",-0.253016568541578,0.128689328846787,0.0274371827068511,-0.286321779105883,-0.328090725957248,-0.249324899111242,0.327457434294153,0.14535138557262,-0.186705175164965,-0.319693648822676,-0.27825112946285,0.2030131707745,0.0399805976908813,-0.354206129920006,-0.375721265849834,-0.483137644575611,0.0736831536164398,0.0688771408503078,-0.336646271301721,-0.567040592723894,-0.229754491498489,0.128557364973757,-0.17471909885376,-0.424203624670918,-0.350559284304701,0.102993993323326,0.216734219600131,-0.23917441952673,-0.391190757324476,-0.333643328622011
"Q9H981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19269917799206,1.11216632023103,-0.26414859653833,-0.610499267386009,-0.849778291576156,0.388685507495314,0.709643545470932,-0.613189053527783,-0.747293699652686,-0.859483081344353
"P07311",-0.330682909985513,-0.152387863427565,-0.617852930510667,-0.747366354492306,-0.503506971423553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O14672",0.185866545311334,-0.866909997917637,-0.391682776572698,0.806035283236219,2.89425512377868,0.328491830304848,-0.789461512021624,-0.576690762757613,0.775261292347751,2.92618923436347,0.381947800689102,-0.65710396326038,-0.7466641775975,0.845108627230123,2.79381266774578,0.237318965574551,-0.674475424833117,-0.727498978677934,0.705845233969808,2.33631195580021,-0.0248100624381523,-1.02048677365992,-0.574089587870859,1.19421315631121,2.77063878798783,0.363114994589318,-0.865384755574892,-0.465022059204167,1.4529643632411,3.02311338270357
"Q13444",0.137110007802351,-0.656830988369692,-0.446501869630952,0.582363309673199,1.97022786007184,0.191309967445729,-0.50563559530415,-0.521680466433787,0.40892919984287,2.19490653242285,0.296662967591957,-0.402778731599688,-0.591701172940994,0.443818796912493,1.69014887012746,0.0399805976908813,-0.586969241836394,-0.584890367772421,0.304744657718631,1.57942154276352,-0.0894822235737694,-0.919833550497072,-0.542626344681743,0.919149363287674,2.22761786861066,0.183327706044801,-0.812764336941402,-0.518639052834743,1.07826824713921,2.461790462903
"P78536",-0.137171742043964,-0.460647601513989,-0.152211497780521,0.79842384547786,3.09491164702547,-0.14953659155874,-0.416423151737747,-0.227067105178247,0.854713822769531,3.0294705549383,-0.154168760663165,-0.379263463241361,-0.346206207030732,0.690193577824855,2.54166351215451,-0.314212312232399,-0.550908815897531,-0.503650145644967,0.498353001614512,2.67301361528961,-0.525434165461525,-0.787692144139598,-0.37585230337221,0.95821164810969,-0.17205093549338,-0.117928273174478,-0.683784731910101,-0.403045780779677,1.26489668446541,2.57966289701601
"Q13443",0.21685835977496,-0.269894836947457,-0.359397580037361,-0.150352953187399,0.970853654340483,0.313826296390398,-0.152901049752546,-0.491571347468143,-0.105597404643454,1.01299766400306,0.217851096811131,-0.17497967186436,-0.585106777439201,-0.279406321729684,0.858697190038334,0.107286134952222,-0.295039529360319,-0.655285105509873,-0.273988431674338,0.67617712414928,0.023894042655701,-0.511176536127236,-0.562260908869702,0.157431827004188,1.04677042216245,0.405992359675837,-0.36366075680922,-0.562623097967086,0.245617352756384,0.928048108836801
"P55265",0.139076515046112,1.73539219891536,-0.0902652914468835,-1.03126778307601,-1.15521264992094,0.148218272154145,1.53460948337054,-0.290568190018058,-1.3164203132859,-1.39429707596371,1.0973411087967,1.71303589486194,-0.0973475288039182,-1.24923915863108,-1.28012440723028,0.203514411130759,1.47259174573693,-0.288469852374756,-1.43264926118183,-1.69876355923477,0.619366054747036,1.71109838635112,-0.225936181962759,-1.06337902012453,-1.12321393917206,0.586596629269466,1.52646950464083,-0.399102296940423,-1.12525810735583,-1.22047971439745
"P78563",NA,NA,NA,NA,NA,0.104068226463717,1.10608026022513,-0.601014895917746,-1.62277627931709,-1.98816090322914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
