"","126.Rep1","127N.Rep1","127C.Rep1","128N.Rep1","128C.Rep1","129N.Rep1","129C.Rep1","130N.Rep1","126.Rep2","127N.Rep2","127C.Rep2","128N.Rep2","128C.Rep2","129N.Rep2","129C.Rep2","130N.Rep2","126.Rep3","127N.Rep3","127C.Rep3","128N.Rep3","128C.Rep3","129N.Rep3","129C.Rep3","130N.Rep3"
"Q9Y2D4",0.205991243840927,0.159558620286158,0.0808995406028239,0.0551971839178175,0.104194750196153,0.116979848204437,0.118391609189965,0.158787203761718,0.187147357168186,0.180561993888132,0.100679550676726,0.0462324165906249,0.0792477945119093,0.1439158865071,0.137073307438621,0.125141693218701,0.207041782446099,0.14984181297202,0.0655408709227839,0.0402286744998547,0.0769632000272852,0.137838176113007,0.150315189760878,0.172230293258072
"Q9Y2D5",0.247978594724696,0.19016341619326,0.175429238011072,0.109398999286154,0.0773880420638906,0.0573386079252372,0.064258645974672,0.0780444558210176,0.122296425907655,0.104089197435303,0.135300611573285,0.153035112345089,0.148516288068057,0.110943200745537,0.0932014350799831,0.132617728845091,0.284823919597679,0.176897666191572,0.121304443403625,0.0999512439213243,0.0873311695459291,0.0805384333476723,0.0765992625038465,0.0725538614883522
"Q9Y2E5",0.452164058068395,0.353694918308068,0.103604543509752,0.0189071652672138,0.0181474941588349,0.0216629100300344,0.0162664364412895,0.0155524742164127,0.412168085437746,0.33121822235072,0.12769748632479,0.0271846399996065,0.0202470602870838,0.0260960920251089,0.0215405500842214,0.0338478634907236,0.658846203422346,0.186407639668418,0.0495837592309114,0.02745302252082,0.0203180510344494,0.0193830011568447,0.0198763694449887,0.0181319535212216
"Q9Y2F5",0.0417545852664149,0.153759541405757,0.0815273834075941,0.293310959077256,0.171982149307983,0.118268470128095,0.0865133848548718,0.0528835265520296,NA,NA,NA,NA,NA,NA,NA,NA,0.0527112394711586,0.0938661104809527,0.106121990482657,0.242752075678067,0.198873895262315,0.087966672089658,0.124570566913635,0.093137449621558
"Q9Y2G1",0.358102047694105,0.229104599385226,0.0980359857080271,0.0544306544072052,0.0624618602887123,0.0550986174131588,0.0620432943331161,0.0807229407704496,0.28762838320023,0.326986484373933,0.147069126685003,0.0553747524881507,0.0413841695875469,0.0381802724105925,0.0485648103682329,0.0548120008863122,NA,NA,NA,NA,NA,NA,NA,NA
"Q9Y2G5",0.243048650098464,0.487771901340047,0.18532719746164,0.0183152084486376,0.0116565604154219,0.0149722562114723,0.0155634796970078,0.0233447463273096,0.367900937610212,0.302400355802829,0.203185007024141,0.0431168840869544,0.0210636290419101,0.0199170051756005,0.0168196001582776,0.0255965811000749,0.541707080114562,0.280112395389781,0.0894608769432082,0.0225375843687236,0.0139794067376485,0.0172819181903766,0.014535566076286,0.0203851721794145
"Q9Y2G8",0.239231172619231,0.417937058609162,0.170379356346919,0.0891483476003439,0.0332360940265566,0.0222302457979688,0.0157485910339405,0.0120891339658777,0.279554484252763,0.318009329479033,0.195233558613702,0.116799252202133,0.0463112548840486,0.0227174119669135,0.01137743851872,0.00999727008268681,0.390481212065946,0.328790648213508,0.109478898945916,0.0843349813918654,0.0518031568197344,0.0199558467791166,0.0093112213861432,0.00584403439777009
"Q9Y2H0",0.257502201944699,0.109494068158522,0.112313470309637,0.0971779736735932,0.0986659598703331,0.0818224485377352,0.087301836734581,0.1557220407709,0.146240254885416,0.102447556550006,0.112335798325874,0.115611283192325,0.116019137410693,0.114388464776629,0.112355884537167,0.180601620321891,0.203360065950846,0.0830928758862073,0.107098346218758,0.102213821810021,0.0927200523288136,0.113780960765281,0.128168918184021,0.169564958856052
"Q9Y2H2",0.076933318236472,0.046098693657391,0.0660226625318436,0.115704702703561,0.143356974304702,0.147172063718462,0.164596769346841,0.240114815500728,0.0963330608012294,0.0625584626963456,0.0548840653590722,0.0820806517871172,0.141629158935002,0.189076538504954,0.180549433698138,0.192888628218141,0.0621512038347686,0.0616391441982168,0.0586855854992471,0.0892369525331314,0.131501121750788,0.17084689430828,0.170862768065556,0.255076329810012
"Q9Y2H6",0.172184051283661,0.51414662720528,0.202788795734713,0.0638680354252752,0.0191874586406955,0.0117123446704884,0.0102365141536689,0.0058761728862177,0.248283474831323,0.401393438859552,0.215082787053433,0.0780039305509281,0.0267260643916197,0.0130339937481809,0.00868898307185599,0.00878732749310707,0.394985606535317,0.365192335237601,0.117040811814778,0.0530607394965887,0.0310096357444196,0.0170480871042443,0.0114599756164557,0.0102028084505955
"Q9Y2I1",0.259499173434301,0.0438155288972871,0.1123633337958,0.138571211673894,0.110996605870546,0.0903886793263514,0.0917785985904035,0.152586868411417,0.119924014873638,0.0486039292686465,0.113996811101205,0.171925630719274,0.155304408671268,0.136790780882996,0.122396927852349,0.131057496630623,0.197644733528432,0.0496753630284991,0.118680611403695,0.134239064906486,0.131403137606106,0.114792959839486,0.0934421332839594,0.160121996403337
"Q9Y2I7",0.109708080427831,0.120126940496058,0.0501875073611301,0.065838417457453,0.187163487097672,0.20622224621379,0.134010710026162,0.126742610919904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q9Y2J2",0.417801664897306,0.326049522266088,0.147751862816118,0.0461356858059656,0.0206217553494678,0.015843151556941,0.0137366982571141,0.012059659051,0.361526732019186,0.319710327473538,0.189929389482716,0.0588794364451937,0.0243954573210885,0.0169432044285667,0.0143968501745409,0.0142186026551697,0.524152156576027,0.266738135967508,0.1088156659801,0.0383946489495876,0.0225349664098414,0.0150223133254688,0.0122925635328667,0.0120495492585996
"Q9Y2J4",0.119508717562051,0.29791247026598,0.0889220243595676,0.0440161225409079,0.0717223249769486,0.0920267629537552,0.111867461682452,0.174024115658338,0.171717915330526,0.221810231610096,0.119083148345868,0.0583424270086061,0.0603233965376157,0.0898723968965589,0.123831026347819,0.155019457922911,0.140873241275284,0.302619384984679,0.0855200834847043,0.0501760571351276,0.0641467081874856,0.0836787284758398,0.138227463399219,0.134758333057661
"Q9Y2K7",0.0388574088928941,0.0535613074890459,0.0669136775738629,0.324829540284382,0.156633789971599,0.120753547043641,0.114658485766423,0.123792242978151,0.0333491877390107,0.0293698332427632,0.047206873270688,0.372801901155595,0.188239408961839,0.122497955999667,0.0982754459707986,0.108259393659638,0.0229809389977386,0.0402456585578525,0.0836321615482817,0.362756631479453,0.223225214881592,0.113114378686042,0.0716976046492346,0.0823474111998051
"Q9Y2L1",0.0645133419158477,0.0430997490286381,0.0495737941463486,0.0678925468108307,0.105853162577072,0.13443463085359,0.178670789039895,0.355961985627779,0.0306430559461563,0.0236043357029313,0.0286775245511596,0.0596630874556506,0.124174045258268,0.198754130994453,0.243956546933348,0.290527273158033,0.0663392072194067,0.0627544969177203,0.0351933686318712,0.0526679010336948,0.0856125586915622,0.165326788440993,0.161743231570582,0.37036244749417
"Q9Y2L5",0.0447499497933586,0.0345530934933921,0.0259449158349711,0.0366399026019509,0.147158279748448,0.224605742782298,0.225416014135225,0.260932101610356,0.0461104005208921,0.0569171466427079,0.0347571869537099,0.0303358127823341,0.0913283573972741,0.248346618334891,0.272692038871309,0.219512438496882,0.0654753787737976,0.0673372076035477,0.0373634693118054,0.0356522731425149,0.0958527350086853,0.221042388877541,0.209032334451769,0.268244212830339
"Q9Y2L9",0.297105055812599,0.221572314275127,0.0836704298123904,0.0372655573288263,0.0629889581399309,0.0941972312547017,0.100827231219464,0.102373222156962,0.153182919199477,0.175274263179265,0.10972377005564,0.0609427351889548,0.0645692965864264,0.129412822374029,0.169186818161475,0.137707375254733,0.123927762580566,0.276088461054582,0.0914624846242108,0.0768243421390947,0.0689145245830363,0.110437020255002,0.143041002628809,0.109304402134699
"Q9Y2P8",0.02107477291365,0.0748984204794158,0.0756218918153272,0.522322253954378,0.175163221532919,0.0754667358030821,0.0419723449584744,0.0134803585427532,0.0248944143114456,0.0409087026013066,0.0552991460078047,0.551144903700506,0.200675621075478,0.0656112379856153,0.040804958064033,0.0206610162538109,0.0473890397723659,0.0493552537210449,0.0969722189437475,0.441805921838836,0.235069125359863,0.0773056033298801,0.032522514906868,0.0195803221273945
"Q9Y2Q5",0.317505195651008,0.433749638277016,0.0922211568400002,0.0385648516732058,0.024001262798105,0.0349224887844287,0.0338532201420405,0.0251821858341956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q9Y2Q9",0.0731166013667259,0.77796012916933,0.13322138207592,0.00193011726896284,0.003199748466514,0.00619486769530689,0.00304493276361161,0.00133222119362886,0.289365366443515,0.467700373101828,0.170497177796581,0.0301364237352195,0.0142596729481777,0.0109134521670912,0.00796749718740356,0.00916003662018454,0.378872787474553,0.487906162213776,0.0921104280866518,0.0132651134885452,0.00802552319191645,0.00960964916326385,0.00630945896727752,0.00390087741401608
"Q9Y2R4",0.020391124050228,0.068335093844407,0.081809633884777,0.473508364772704,0.157359560097082,0.0925380652912211,0.0742902626134782,0.0317678954461024,0.0759515818885952,0.0769356456533634,0.0731405124254111,0.405963108153956,0.177602423751469,0.0783292472200793,0.0714210879969394,0.0406563929101861,0.0495024878724828,0.063661324476263,0.111959837575128,0.38311612167543,0.196043721368009,0.0928340078335291,0.0585339112963593,0.0443485879027988
"Q9Y2R5",0.0312884844692551,0.792970043300008,0.128093117113888,0.018298837657045,0.00972742700031086,0.00916818431099658,0.00852720712186214,0.00192669902663463,0.273842735942648,0.52221750455536,0.156196183635609,0.0223574379092289,0.0108362945926482,0.00701618959752864,0.00442405542433189,0.00310959834264583,0.230430862923129,0.611522042446525,0.0864460077345953,0.0298832512988336,0.0163991189054776,0.0127864196314525,0.00782755161921481,0.0047047454407715
"Q9Y2R9",0.0660196010930297,0.787543024040854,0.121785031432034,0.00865776118578825,0.00442388513949289,0.00577005328305343,0.00330921815472579,0.00249142567102238,0.236775814619078,0.538701384371295,0.18205622448737,0.0200966539375278,0.00822999852408528,0.00631593143712964,0.00486551675062776,0.00295847587288595,0.312770909949756,0.550318339330495,0.0904420802574742,0.0212716378921002,0.0116658369683629,0.00676685485829145,0.00346975191502912,0.00329458882849098
"Q9Y2S6",0.534963573321731,0.0674477073764828,0.100313606277,0.0569655977332511,0.0500795394916696,0.050579373037868,0.0513886911500517,0.0882619116119456,NA,NA,NA,NA,NA,NA,NA,NA,0.51126094370917,0.067023212220706,0.0953010320149338,0.0715497469993155,0.0593865755817698,0.0661445974511522,0.0604171818422489,0.0689167101807041
"Q9Y2S7",0.0854470749153641,0.754040295334518,0.126441814510045,0.0106400203906703,0.00660214229220959,0.00779444404097542,0.00538904068435281,0.00364516783186512,0.325471348454755,0.452943492917185,0.168743931297575,0.0249963372490178,0.00871469196937375,0.00741246551214889,0.00553238021062246,0.00618535238932157,0.418250551162573,0.467556513753219,0.0751274913424326,0.0104298723388562,0.00690872851739442,0.00540605957638892,0.00277609622003899,0.0135446870890967
"Q9Y2T2",0.535708983890947,0.040128953559714,0.0353464205859224,0.0980961767616262,0.0943892291977191,0.0619076833731994,0.0624838129441134,0.0719387396867587,0.224940040884291,0.076210581829241,0.0562766700759329,0.137503444442039,0.161025346574718,0.128398494762502,0.10718092420497,0.108464497226306,0.471035453464584,0.047883414670431,0.053901169857474,0.0916188519949319,0.111937892875346,0.0813873366442155,0.0538772028965987,0.088358677596418
"Q9Y2U5",0.0342411841143285,0.0493728837311826,0.068622531646932,0.239216311805176,0.193165860746835,0.15073203629447,0.134107580401325,0.13054161125975,0.0584571818290851,0.0729847735225748,0.0607087269647085,0.139142739646006,0.175484304662386,0.159422971851993,0.163327275572194,0.170472025951053,0.127941533049141,0.0892601224144414,0.0870360637685524,0.11369832083392,0.119486458892356,0.133805577938962,0.0937145541864171,0.23505736891621
"Q9Y2U8",0.113830602401235,0.189020186845695,0.118171997817585,0.344002900423178,0.12006472298311,0.0481322306284279,0.0373697392698344,0.0294076196309337,0.107398063303103,0.126512144923992,0.100491566128443,0.399442586306606,0.152089073779856,0.0585853119604172,0.0287334824664802,0.0267477711311031,0.122288961634016,0.133527284774455,0.114389596166896,0.342343135976089,0.188408825472144,0.0569416423964747,0.0228111923739055,0.0192893612060194
"Q9Y2V2",0.327965171056541,0.0341042193756743,0.098297065363073,0.0827016486560062,0.0719208717855494,0.0730508967884237,0.0964418302552281,0.215518296719504,0.0911227717297979,0.0290367562408121,0.105115369082456,0.120609123362835,0.119670271910873,0.120977927219223,0.146664779176912,0.266803001277091,0.245818096617234,0.0307601676303451,0.105694734193674,0.0898277382734251,0.0733460637679358,0.127463965044707,0.12240894700472,0.204680287467959
"Q9Y2V7",0.0854276484187811,0.0477402148863652,0.0308109819859809,0.0705906998602928,0.174368369095722,0.195078846062591,0.195293919995544,0.200689319694723,0.0607392995749608,0.0675466793644554,0.0400914157270563,0.0506452452178811,0.156212174436615,0.235051441868959,0.19583532683171,0.193878416978363,0.112219990175203,0.0582300732293136,0.033709375327424,0.036545158807025,0.0833717321074185,0.245763319352666,0.174977857061538,0.255182493939411
"Q9Y2W1",0.0300740267914734,0.0577892609212072,0.0668048509101986,0.452802662112275,0.208204463960562,0.0933458817288676,0.0531577007945129,0.0378211527809034,0.0245235065656616,0.0268878391257417,0.0541422329171564,0.519381298164799,0.226471436346545,0.0841965578120521,0.0329432291571373,0.0314538999109073,0.0372921600947539,0.0262297222367288,0.104419679212157,0.423242467623975,0.22006697337932,0.102639765447817,0.0613043400276972,0.0248048919775502
"Q9Y2W2",0.146635899003607,0.0306735369074767,0.0554378189976278,0.134292474471828,0.128608092754038,0.129098299147257,0.154845023601786,0.220408855116379,0.0499577956922952,0.026065648928443,0.0577554210066238,0.176504349169352,0.162801898816005,0.148848479081789,0.158894464885727,0.219171942419765,0.0705768120966455,0.0352194171845188,0.0656611731591401,0.177659671023598,0.144931931194553,0.15190599873382,0.1666444711704,0.187400525437325
"Q9Y2W6",0.0677554602772323,0.726895903274745,0.133071507902021,0.0275455713635669,0.0128694829314845,0.013478996305408,0.00927146293715152,0.00911161500839083,0.259850457677872,0.488218831709528,0.168160969939312,0.0421408986108914,0.0163744971504229,0.0094935255844773,0.00824529631384184,0.00751552301365399,NA,NA,NA,NA,NA,NA,NA,NA
"Q9Y2X0",0.0389758554858542,0.0615147357807978,0.0336020145232586,0.0483335414804353,0.0885663518695965,0.168707785952054,0.231164027822462,0.329135687085541,0.0335153429233317,0.0434252283927411,0.0366055923221125,0.0809122288793956,0.0956852228993714,0.163445121238912,0.250776032241675,0.295635231102461,0.0559431143163512,0.0687890272928726,0.0450240445914411,0.0628805739838508,0.0737777331838569,0.144710345265996,0.204876042871647,0.343999118493984
"Q9Y2X3",0.019992671170703,0.0463015158273828,0.0657883091015493,0.494548144890823,0.179856460637388,0.093006054741969,0.0612611688933061,0.0392456747368794,0.0252115824765114,0.0330337171851163,0.0564527145101453,0.532910743965704,0.213896813243607,0.0734487804654834,0.0362586165646151,0.0287870315888175,0.0398787826753012,0.0328345848455755,0.0993385341879097,0.428759277351767,0.234766662149165,0.0871909937541888,0.0441572440911124,0.0330739209449807
"Q9Y2X7",0.0532668539380702,0.0881148286258738,0.0497072580607107,0.0482881660494124,0.167572926167716,0.204940958359967,0.202015367237366,0.186093641560883,0.0999642470302103,0.112672717564645,0.0692121878282539,0.0435503571629858,0.117803091196195,0.200617571741996,0.191696662938868,0.164483164536847,0.094228207755717,0.126105059093709,0.0537813037031986,0.0475926864559399,0.113224859560125,0.189801393748035,0.19481416141835,0.180452328264925
"Q9Y2X9",0.0378892011806135,0.0910865187900532,0.0676767446668247,0.13349616265383,0.13917078476052,0.164642143888849,0.175928112743223,0.190110331316086,0.0620993214166204,0.0976489877707781,0.0720959217556833,0.121877915500738,0.117738994138442,0.146793482671191,0.189943474780535,0.191801901966012,0.0430293325002723,0.0949371310955386,0.0862508130777609,0.136254513627526,0.126268387593444,0.132199543304562,0.187656500272246,0.19340377852865
"Q9Y2Y0",0.161878804388664,0.0298471819713155,0.0708723110859004,0.0638141108343276,0.0802796879808425,0.0847454711360807,0.133538869279565,0.375023563323304,0.0692068236693999,0.0388420900002024,0.0622884680265707,0.0751537240338307,0.106105831750006,0.154978953387952,0.180176177369352,0.313247931762686,0.130041524933215,0.0402703813018804,0.0760945797271809,0.0674888376791929,0.0860268745551354,0.108897059513468,0.124179531077947,0.367001211211981
"Q9Y2Y6",0.439309301659761,0.38841460249273,0.0926237948309689,0.036050210413003,0.012939510375969,0.0126109853601204,0.0103119332014981,0.00773966166594901,0.339950977079727,0.366304673092002,0.14449442101257,0.0654747434784444,0.028143074641066,0.0169276018034482,0.0209998014365338,0.0177047074562082,0.355826547676985,0.415278175745282,0.0934899284554398,0.0464119322447544,0.0315182216700011,0.0194151855948945,0.020518567795641,0.0175414408170025
"Q9Y2Z0",0.210453723441767,0.0393435339700106,0.0867808848473554,0.0986707443043524,0.103785191665578,0.0995574412553848,0.121173974435088,0.240234506080465,0.0717278143661749,0.0459097460796773,0.0794773884787329,0.121064635848199,0.140220195274004,0.144325163136033,0.152773708376779,0.244501348440399,0.139147857300048,0.0398688071528183,0.0889505383506787,0.106034944298772,0.116973790564873,0.13387000027809,0.135640596509594,0.239513465545125
"Q9Y2Z4",0.0462717067268092,0.7788226858451,0.126575697709079,0.012551703297109,0.00655167113609669,0.00808701263340797,0.00411731906349559,0.0170222035889034,0.289464202758099,0.480664928586894,0.1673364066978,0.0283916448817882,0.0116990100273855,0.00978877159721698,0.00617487051676055,0.00648016493405551,0.332227454562854,0.53345107691542,0.0867486526277132,0.0187469421659941,0.0111401185126557,0.00875335350464238,0.00515470731028238,0.00377769440043816
"Q9Y2Z9",0.103785676640315,0.766057151197107,0.11307747878487,0.00709394253736602,0.0026367512719506,0.00398576895200016,0.00152829797031553,0.00183493264607532,0.330504032351516,0.459654195546649,0.152745349703377,0.024336664548945,0.00900746231506625,0.0069178871048045,0.00887250463128864,0.00796190379835422,0.363171907330685,0.519853486096373,0.0812001140777753,0.0117014363299103,0.00732401777043655,0.00838484238356274,0.00521973019154235,0.00314446581971455
"Q9Y305",0.0722881143574207,0.730781276940506,0.14339006389569,0.0129602228094518,0.00745450133666343,0.0104656588419102,0.00963889990968564,0.013021261908672,0.279623511270146,0.485992750361152,0.175554678630959,0.023745673378638,0.00896226278547279,0.00922067435484138,0.00817301646266978,0.00872743275612103,0.309090235856017,0.541130461497439,0.0872316166011325,0.018755314168071,0.0127339317687928,0.0100356533344053,0.00556599265028225,0.0154567941238598
"Q9Y312",0.16548986844293,0.0302158633846554,0.0584883817776536,0.0700468117751353,0.12364148239803,0.126908236282337,0.154195458757727,0.271013897181532,0.0464780430697041,0.0443498986399425,0.0612764064083251,0.0816809890112117,0.137528610364856,0.208704437604817,0.194129013040551,0.225852601860591,0.0963482791292303,0.0425503704437141,0.0499861494016382,0.0762976667309061,0.114816798658169,0.203393386798534,0.159321110393926,0.257286238443882
"Q9Y314",0.14413664243147,0.0391822724329726,0.0599157501474322,0.0769243558388733,0.1016585704657,0.125784311838802,0.16477581311111,0.28762228373364,0.0502687298563685,0.0338211429715286,0.0426104758887107,0.0763776499194028,0.109047970880886,0.143511145419298,0.202035608507363,0.342327276556443,0.0660520698540782,0.0321113484349,0.0464464813152368,0.0835903825457864,0.0993851127962347,0.152801013814875,0.223470296154255,0.296143295084635
"Q9Y315",0.0412350302919224,0.0351065558720767,0.0204733052109858,0.0184777310788061,0.0156983844331674,0.0854136838710676,0.362231606090413,0.421363703151561,0.0286327439159426,0.039719769402217,0.0315843875882432,0.024670474605278,0.0178146739607927,0.0265231476924138,0.361906470681773,0.46914833215334,0.0340301925007898,0.0504904890135039,0.0302290226689552,0.0241764250154641,0.019773014204138,0.0291857317291778,0.223224953334777,0.588890171533194
"Q9Y316",0.149248111119663,0.0332028195876856,0.038352122569908,0.0391289491888623,0.0618367163330817,0.0994311656963599,0.169647769801213,0.409152345703226,0.0785474665414329,0.0415160358879232,0.036434112577353,0.0356491170572702,0.0611117763402905,0.100689828444866,0.207505227633559,0.438546435517304,0.137191792699833,0.0622761053226834,0.0390105069132586,0.033855691900633,0.0461997445395533,0.104881682899846,0.143562086258061,0.433022389466132
"Q9Y320",0.398502562733533,0.366155195171386,0.16960304839252,0.0400582622476714,0.0125360157322752,0.00638424142592876,0.00348857460945713,0.00327209968722982,0.304204332467049,0.328371531304497,0.197497725716837,0.0956200674325966,0.0358239374199066,0.0157418898351835,0.0105840802812014,0.0121564355427284,0.433355972694328,0.326001510614286,0.111627213642277,0.071240700950252,0.0376639594267878,0.0119362245516828,0.0049728118690004,0.00320160625138572
"Q9Y333",0.0616534470553769,0.0498536222850489,0.0812523697803817,0.172666117420475,0.137204721148454,0.140965653308755,0.169697461418083,0.186706607583425,0.0338981003372484,0.0458491646766123,0.0622042916305765,0.17802174686049,0.195780881225759,0.166535654436756,0.153651192449069,0.164058968383489,0.0480126329906853,0.0581677020009721,0.114284440040829,0.181205928049285,0.144165013440003,0.157264306464047,0.136702899580865,0.160197077433314
"Q9Y371",0.934382915229202,0.0146850728711787,0.00909891899386045,0.0081922933011447,0.00778559606604888,0.00735886678179958,0.00734431750251661,0.0111520192542488,0.768824127702098,0.0408817612317882,0.0348977181551709,0.0246607949019169,0.0266456190754699,0.0309507488226433,0.0302942950159411,0.0428449350949714,0.943899883039937,0.00996763448349751,0.00762598808882056,0.00609969606349701,0.00686291230952579,0.00731386540620318,0.00771547286007152,0.0105145477484477
"Q9Y375",0.050212812573495,0.745824506540865,0.15319770274759,0.0125881908188293,0.0113103992434989,0.0131280353453041,0.00690194653566379,0.00683640619475358,0.28580064587893,0.439609117980242,0.181640638625858,0.0358868451696639,0.018728432443613,0.0128490321307119,0.0106204298266092,0.014864857944372,0.366570038562449,0.504369096648429,0.0858887205197326,0.0188333613446309,0.0106034360784597,0.00780421955364772,0.00388948693364986,0.00204164035900161
"Q9Y376",0.351956979202785,0.088682634784702,0.0751000080205794,0.0560180590108169,0.0640865918694643,0.0710479393791162,0.086986309119791,0.206121478612745,0.248718953884353,0.114152462412276,0.0945743728198737,0.055635793649635,0.0688737093495133,0.101637486114687,0.108085589502612,0.20832163226705,0.426460704640712,0.0771539334793895,0.0537837393278246,0.0455770679782994,0.0552672998580965,0.0745386884124221,0.0660366425124317,0.201181923790825
"Q9Y383",0.112251671474906,0.0776656347063532,0.102803279334183,0.171973239944249,0.13494134534212,0.108258921992754,0.123510918261372,0.168594988944062,0.0697449935782799,0.0349581711645746,0.0900042847097293,0.223463174763937,0.154420183094606,0.127261623912428,0.119045968134403,0.181101600642042,0.107426553384578,0.0338066784311976,0.0960714963306513,0.187714188049071,0.124287436480682,0.177615339016836,0.140450480587602,0.132627827719381
"Q9Y388",0.0211516556371948,0.069532224725685,0.0692555657333955,0.450323834855026,0.195563168824158,0.0858075072575261,0.0816448079491927,0.0267212350178222,0.0471673700224045,0.057931940234688,0.0606678537895572,0.427393294825388,0.192002919529631,0.0888784600010468,0.0715653106691242,0.0543928509281607,0.035682719577553,0.0576829610491247,0.104900998215849,0.383884465972787,0.232272812513347,0.0720335367397505,0.0804476016541801,0.033094904277409
"Q9Y394",0.422224871758631,0.359386289888169,0.13709937448777,0.0456841591879199,0.0143723209924348,0.010132801583908,0.00589962796681989,0.00520055413434699,0.307922807905246,0.398953585207702,0.180099760580109,0.0679707941899014,0.0246094646346358,0.0112254119696281,0.00506546423043084,0.00415271128234635,0.540636832985639,0.276927164051218,0.0915506455546193,0.0433723221289308,0.0234983467116338,0.010349080783903,0.00691145433277217,0.0067541534512833
"Q9Y399",0.0725574794545363,0.750847936743029,0.141781192608624,0.00883318077578105,0.00655078969732652,0.00961852464493503,0.0060386275573983,0.00377226851836948,0.358576131120683,0.41609835960632,0.184665097839058,0.0196087804506877,0.00729364406041721,0.00634082270194017,0.00390362350844423,0.00351354071244991,0.383319022879681,0.476376370953211,0.0960282343689727,0.0120894684190655,0.00928115604308306,0.0075135623884227,0.00469318111307798,0.0106990038344869
"Q9Y3A2",0.0242827434342403,0.0613645046017578,0.0784564625642981,0.508411669803752,0.1800228006757,0.0741218305050445,0.0478074405431862,0.0255325478720211,0.0299852235056664,0.0396234404781899,0.0587227614895192,0.551845969318948,0.197541992504693,0.0644299169819651,0.0326662667916365,0.0251844289293819,0.0263642048338419,0.0353265482544051,0.108000609152224,0.445471871919279,0.236771690363886,0.0785236861004548,0.0447256354956609,0.0248157538802481
"Q9Y3A3",0.184493630047855,0.168174558954137,0.0768751860969518,0.165547680678662,0.158697852442976,0.0936348716953587,0.0801679475997445,0.0724082724843142,0.157405484602427,0.134338336992492,0.0942202625835682,0.134268650618856,0.192638296430598,0.130893057452946,0.0811322090504119,0.0751037022686995,0.225834456995798,0.138492769232741,0.0635829267736387,0.137486350622876,0.171607328678362,0.125027843594674,0.065124730121464,0.072843593980447
"Q9Y3A4",0.0362828429353498,0.0626863518476557,0.0747647409766905,0.429163612649182,0.149412453351442,0.094751392061199,0.0921063191747479,0.060832287003733,0.0264074015197978,0.0466926536664087,0.0537142104858606,0.496758417106404,0.194762430553038,0.0782482287458668,0.0600195820444624,0.043397075878161,0.0325414982782947,0.0396682473661393,0.0990007902598119,0.422607072804797,0.221138330944602,0.103565091539702,0.0537337030464216,0.0277452657602326
"Q9Y3A5",0.261419179763247,0.0518800986693247,0.0800334059796736,0.0881057570619365,0.0730438172877622,0.102450211376731,0.172051091029722,0.171016438831603,0.124994351280883,0.0640189774078192,0.0875329112766166,0.079022146412495,0.075518514354341,0.102765105636345,0.254833392510238,0.211314601121262,0.160657194355772,0.0643761944932899,0.0974584828002364,0.092800064863285,0.080280945627375,0.105440388616704,0.164636043706976,0.234350685536362
"Q9Y3B2",0.076534899932141,0.0433994362664389,0.0388496326781134,0.156953339050788,0.161521889346615,0.16356048999634,0.166497608649025,0.192682704080539,0.0316157316992256,0.0327316466044196,0.0460585859129343,0.168486738243739,0.172999744616532,0.173152978813365,0.20433615435753,0.170618419752254,0.0416719435633313,0.0384858856528896,0.0705268796561963,0.205810623506619,0.189481751425815,0.142805344878817,0.148693766306051,0.162523805010281
"Q9Y3B3",0.633279570726061,0.232139562136977,0.0890224396627608,0.025875680579835,0.00904158244300473,0.00478357806956173,0.00236359851388252,0.00349398786791769,0.422011137872456,0.320068020430533,0.17236590098187,0.0444172163085005,0.020039154861566,0.0104818922666458,0.00522028190443534,0.00539639537399291,0.779642135125944,0.141181055655539,0.0434735428489987,0.0167292675615031,0.0101756737093464,0.00427993318343078,0.00221458475313886,0.00230380716209834
"Q9Y3B4",0.0418025101173724,0.0488811402162673,0.0376347040944478,0.247592709243711,0.175450020474346,0.162651721993668,0.155480778926234,0.130506414933953,0.0194577206785106,0.0284857924015997,0.0291301323181946,0.270980078412141,0.214794290277553,0.181245354733322,0.138809830589402,0.117096800589277,0.0325741025790546,0.0364266258459926,0.0661807762314115,0.230672487460367,0.184569369429272,0.190825142334157,0.152074034747868,0.106677461371877
"Q9Y3B7",0.0357256580083755,0.787420842818885,0.141401011644788,0.00924824755870397,0.00596860786558926,0.0086352668467834,0.00619867352470186,0.00540169173217312,0.259398346157344,0.47246110707239,0.183885459662331,0.0336011694430767,0.0163975358665612,0.01199722324523,0.0101483823909706,0.0121107761620971,0.329242849945479,0.533240346544465,0.0928968325865409,0.00931365317670596,0.0120871041725234,0.00997545097743472,0.00822487506607094,0.00501888753077999
"Q9Y3B8",0.169298777467479,0.111258208255671,0.0886585879024714,0.0837505159288044,0.0926684060546348,0.0932159687559673,0.121891957901236,0.239257577733736,0.107293953913198,0.127589942052716,0.0956552281898055,0.104298869132029,0.105928368801763,0.11855069342925,0.135739712088483,0.204943232392754,0.159771682902743,0.130755760162128,0.0901050287436242,0.0933299256012562,0.103402666400239,0.114578277177095,0.11472524288192,0.193331416130995
